ID Donatur,recency,frequency,monetary,last_date,last_nominal,program,cara_bayar,monetary_log,cluster,churn,segmen,prob_churn,prediksi
DAD-03890,243,1,250000.0,2025-05-02,250000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.99999785,1
DAD-03891,243,1,100000.0,2025-05-02,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03892,243,1,100075.0,2025-05-02,100075.0,Pulihkan Duka Negeri Palestina,Transfer,11.51368517631647,1,1,Berpotensi Churn,0.99999857,1
DAD-03893,242,3,250085.0,2025-05-03,50085.0,Pulihkan Duka Negeri Palestina,Transfer,12.429560137689949,1,1,Berpotensi Churn,0.9999939,1
DAD-03894,242,1,100000.0,2025-05-03,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03895,153,2,600000.0,2025-07-31,300000.0,Pulihkan Duka Negeri Palestina,Transfer,13.304686600863562,1,1,Berpotensi Churn,0.9999814,1
DAD-03896,204,2,250000.0,2025-06-10,150000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.99999714,1
DAD-03897,242,1,50000.0,2025-05-03,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03898,143,2,300000.0,2025-08-10,150000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999595,1
DAD-03899,242,1,250137.0,2025-05-03,250137.0,Pulihkan Duka Negeri Palestina,Transfer,12.429768044548426,1,1,Berpotensi Churn,0.99999785,1
DAD-03900,242,1,100000.0,2025-05-03,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03901,242,1,200000.0,2025-05-03,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-03902,242,1,50000.0,2025-05-03,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03903,242,1,50000.0,2025-05-03,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03904,242,1,200000.0,2025-05-03,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-03905,241,1,100000.0,2025-05-04,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03906,241,1,100077.0,2025-05-04,100077.0,Pulihkan Duka Negeri Palestina,Transfer,11.51370516092832,1,1,Berpotensi Churn,0.99999857,1
DAD-03907,241,1,200000.0,2025-05-04,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-03908,241,1,100000.0,2025-05-04,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03909,240,1,30000.0,2025-05-05,30000.0,Pulihkan Duka Negeri Palestina,Transfer,10.308985993422082,1,1,Berpotensi Churn,0.99999917,1
DAD-03910,240,1,250000.0,2025-05-05,250000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.99999785,1
DAD-03911,240,1,50000.0,2025-05-05,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03912,240,1,50000.0,2025-05-05,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03913,239,1,50000.0,2025-05-06,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03914,239,1,100000.0,2025-05-06,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03915,239,1,50000.0,2025-05-06,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03916,239,1,30000.0,2025-05-06,30000.0,Pulihkan Duka Negeri Palestina,Transfer,10.308985993422082,1,1,Berpotensi Churn,0.99999917,1
DAD-03917,239,1,100000.0,2025-05-06,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03918,239,1,50000.0,2025-05-06,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03919,239,1,100000.0,2025-05-06,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03920,239,1,250050.0,2025-05-06,250050.0,Pulihkan Duka Negeri Palestina,Transfer,12.429420176039214,1,1,Berpotensi Churn,0.99999785,1
DAD-03921,239,1,300000.0,2025-05-06,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-03922,226,2,600000.0,2025-05-19,300000.0,Pulihkan Duka Negeri Palestina,Transfer,13.304686600863562,1,1,Berpotensi Churn,0.99997556,1
DAD-03923,239,1,50180.0,2025-05-06,50180.0,Pulihkan Duka Negeri Palestina,Transfer,10.823391747980118,1,1,Berpotensi Churn,0.9999988,1
DAD-03924,238,1,50000.0,2025-05-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03925,238,1,35000.0,2025-05-07,35000.0,Pulihkan Duka Negeri Palestina,Transfer,10.463131911491967,1,1,Berpotensi Churn,0.99999917,1
DAD-03926,238,1,50000.0,2025-05-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03927,238,1,50000.0,2025-05-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03928,238,1,100002.0,2025-05-07,100002.0,Pulihkan Duka Negeri Palestina,Transfer,11.512955464520237,1,1,Berpotensi Churn,0.99999857,1
DAD-03929,238,1,200000.0,2025-05-07,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-03930,238,1,50000.0,2025-05-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03931,238,1,50000.0,2025-05-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03932,238,1,50000.0,2025-05-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03933,238,1,50000.0,2025-05-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03934,217,7,350000.0,2025-05-28,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.9999795,1
DAD-03935,237,1,10000.0,2025-05-08,10000.0,Wakaf Pembebasan Lahan,Transfer,9.210440366976517,1,1,Berpotensi Churn,0.99999917,1
DAD-03936,103,2,30000.0,2025-09-19,20000.0,Wakaf Pembangunan Masjid,Transfer,10.308985993422082,1,1,Berpotensi Churn,0.999997,1
DAD-03937,237,1,30000.0,2025-05-08,30000.0,Pulihkan Duka Negeri Palestina,Transfer,10.308985993422082,1,1,Berpotensi Churn,0.99999917,1
DAD-03938,237,1,55555.0,2025-05-08,55555.0,Pulihkan Duka Negeri Palestina,Transfer,10.92514680003611,1,1,Berpotensi Churn,0.9999987,1
DAD-03939,237,1,100000.0,2025-05-08,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03940,237,1,50000.0,2025-05-08,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03941,237,1,50000.0,2025-05-08,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03942,237,1,50000.0,2025-05-08,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03944,237,1,30000.0,2025-05-08,30000.0,Wakaf Pembangunan Masjid,Transfer,10.308985993422082,1,1,Berpotensi Churn,0.99999917,1
DAD-03945,237,1,300000.0,2025-05-08,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-03946,237,1,55000.0,2025-05-08,55000.0,Pulihkan Duka Negeri Palestina,Transfer,10.915106645867503,1,1,Berpotensi Churn,0.9999987,1
DAD-03947,236,1,100000.0,2025-05-09,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03948,222,2,100000.0,2025-05-23,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999981,1
DAD-03949,236,1,200000.0,2025-05-09,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-03950,236,1,100000.0,2025-05-09,100000.0,Wakaf Pembebasan Lahan,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03951,236,1,300000.0,2025-05-09,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-03952,236,1,100000.0,2025-05-09,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03953,236,1,100000.0,2025-05-09,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03954,236,1,50000.0,2025-05-09,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03955,236,1,150000.0,2025-05-09,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999845,1
DAD-03956,226,2,100000.0,2025-05-19,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999981,1
DAD-03957,236,1,100000.0,2025-05-09,100000.0,Syiar Qur'an Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03958,236,1,100000.0,2025-05-09,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03961,236,1,250119.0,2025-05-09,250119.0,Pulihkan Duka Negeri Palestina,Transfer,12.429696081681234,1,1,Berpotensi Churn,0.99999785,1
DAD-03962,236,1,200000.0,2025-05-09,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-03963,225,2,100000.0,2025-05-20,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999981,1
DAD-03964,236,1,50000.0,2025-05-09,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03965,236,1,100000.0,2025-05-09,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03966,236,1,10000.0,2025-05-09,10000.0,Wakaf Pembangunan Masjid,Transfer,9.210440366976517,1,1,Berpotensi Churn,0.99999917,1
DAD-03967,236,1,100000.0,2025-05-09,100000.0,Wakaf Pembangunan Masjid,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03968,235,1,100000.0,2025-05-10,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03969,235,1,180000.0,2025-05-10,180000.0,Pulihkan Duka Negeri Palestina,Transfer,12.100717685412471,1,1,Berpotensi Churn,0.9999981,1
DAD-03970,235,1,100000.0,2025-05-10,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03971,235,1,100000.0,2025-05-10,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03972,224,2,200000.0,2025-05-21,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999974,1
DAD-03973,124,3,350000.0,2025-08-29,50000.0,Wakaf Pembangunan Masjid,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.9999788,1
DAD-03974,235,1,30000.0,2025-05-10,30000.0,Wakaf Pembangunan Masjid,Transfer,10.308985993422082,1,1,Berpotensi Churn,0.99999917,1
DAD-03975,166,2,60000.0,2025-07-18,50000.0,Wakaf Pembangunan Masjid,Transfer,11.002116507732017,1,1,Berpotensi Churn,0.99999833,1
DAD-03976,235,1,100000.0,2025-05-10,100000.0,Wakaf Pembangunan Masjid,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03977,234,1,100000.0,2025-05-11,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03978,234,1,50000.0,2025-05-11,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03979,234,1,100000.0,2025-05-11,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03980,234,1,50000.0,2025-05-11,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03982,221,2,200000.0,2025-05-24,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999975,1
DAD-03983,232,1,100000.0,2025-05-13,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03984,232,1,100000.0,2025-05-13,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03985,232,1,300000.0,2025-05-13,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-03986,231,1,100000.0,2025-05-14,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03987,17,2,200000.0,2025-12-14,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999893,1
DAD-03989,124,2,450000.0,2025-08-29,250000.0,Pulihkan Duka Negeri Palestina,Transfer,13.017005083966255,1,1,Berpotensi Churn,0.9999769,1
DAD-03990,231,1,50000.0,2025-05-14,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03991,231,1,100008.0,2025-05-14,100008.0,Pulihkan Duka Negeri Palestina,Transfer,11.513015460920471,1,1,Berpotensi Churn,0.99999857,1
DAD-03992,231,1,50000.0,2025-05-14,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03993,231,1,150000.0,2025-05-14,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999845,1
DAD-03994,231,1,50000.0,2025-05-14,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-03995,231,1,100000.0,2025-05-14,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-03996,31,4,400000.0,2025-11-30,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99994767,1
DAD-03997,231,1,300000.0,2025-05-14,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-03998,230,1,10000.0,2025-05-15,10000.0,Pulihkan Duka Negeri Palestina,Transfer,9.210440366976517,1,1,Berpotensi Churn,0.99999917,1
DAD-03999,230,1,200000.0,2025-05-15,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-04000,148,10,1000000.0,2025-08-05,100000.0,Wakaf Pembangunan Masjid,Transfer,13.815511557963774,1,1,Berpotensi Churn,0.9999629,1
DAD-04001,229,1,50000.0,2025-05-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04002,229,1,50000.0,2025-05-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04003,229,1,50000.0,2025-05-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04004,222,2,200356.0,2025-05-23,100178.0,Pulihkan Duka Negeri Palestina,Transfer,12.207856054310943,1,1,Berpotensi Churn,0.9999974,1
DAD-04005,124,2,100000.0,2025-08-29,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999607,1
DAD-04006,229,1,100141.0,2025-05-16,100141.0,Pulihkan Duka Negeri Palestina,Transfer,11.514344457723642,1,1,Berpotensi Churn,0.99999857,1
DAD-04007,229,1,100185.0,2025-05-16,100185.0,Pulihkan Duka Negeri Palestina,Transfer,11.514783737312193,1,1,Berpotensi Churn,0.99999857,1
DAD-04008,229,1,100000.0,2025-05-16,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04009,229,1,100000.0,2025-05-16,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04010,229,1,250000.0,2025-05-16,250000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.99999785,1
DAD-04011,229,1,150000.0,2025-05-16,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999845,1
DAD-04012,229,1,50000.0,2025-05-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04013,229,1,100000.0,2025-05-16,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04014,228,1,50000.0,2025-05-17,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04015,228,1,100000.0,2025-05-17,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04017,228,1,100000.0,2025-05-17,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04018,217,2,100123.0,2025-05-28,50123.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51416469680518,1,1,Berpotensi Churn,0.9999981,1
DAD-04019,227,1,50000.0,2025-05-18,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04020,227,1,100000.0,2025-05-18,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04021,227,1,200000.0,2025-05-18,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-04022,227,1,100000.0,2025-05-18,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04023,227,1,100000.0,2025-05-18,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04024,126,2,200000.0,2025-08-27,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.99999416,1
DAD-04025,227,1,50000.0,2025-05-18,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04026,218,6,390000.0,2025-05-27,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.873904582205107,1,1,Berpotensi Churn,0.9999763,1
DAD-04027,226,1,50000.0,2025-05-19,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04028,226,1,50000.0,2025-05-19,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04029,225,1,100000.0,2025-05-20,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04030,225,1,210000.0,2025-05-20,210000.0,Pulihkan Duka Negeri Palestina,Transfer,12.25486757159303,1,1,Berpotensi Churn,0.99999785,1
DAD-04031,225,1,300000.0,2025-05-20,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04033,225,1,55000.0,2025-05-20,55000.0,Pulihkan Duka Negeri Palestina,Transfer,10.915106645867503,1,1,Berpotensi Churn,0.9999987,1
DAD-04034,225,1,100000.0,2025-05-20,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04035,225,1,200000.0,2025-05-20,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-04036,224,1,100000.0,2025-05-21,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04037,224,1,100000.0,2025-05-21,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04038,224,1,50000.0,2025-05-21,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04039,224,1,50000.0,2025-05-21,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04040,224,1,100000.0,2025-05-21,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04041,224,1,35000.0,2025-05-21,35000.0,Syiar Qur'an Indonesia,Transfer,10.463131911491967,1,1,Berpotensi Churn,0.99999917,1
DAD-04042,223,1,300000.0,2025-05-22,300000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04043,223,1,100000.0,2025-05-22,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04044,223,1,50000.0,2025-05-22,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04045,223,1,100000.0,2025-05-22,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04046,223,1,50000.0,2025-05-22,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04047,222,1,50000.0,2025-05-23,50000.0,Pulihkan Duka Negeri Indonesia,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04048,222,1,100000.0,2025-05-23,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04049,222,1,100000.0,2025-05-23,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04050,222,1,100000.0,2025-05-23,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04051,222,1,100000.0,2025-05-23,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04052,222,1,100224.0,2025-05-23,100224.0,Pulihkan Duka Negeri Indonesia,Transfer,11.515172937510707,1,1,Berpotensi Churn,0.99999857,1
DAD-04053,222,1,300000.0,2025-05-23,300000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04054,222,1,100000.0,2025-05-23,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04055,222,1,50192.0,2025-05-23,50192.0,Pulihkan Duka Negeri Palestina,Transfer,10.823630853725772,1,1,Berpotensi Churn,0.9999988,1
DAD-04056,222,1,50000.0,2025-05-23,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04057,222,1,50000.0,2025-05-23,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04058,222,1,50000.0,2025-05-23,50000.0,Wakaf Pembebasan Lahan,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.99999917,1
DAD-04060,222,1,100000.0,2025-05-23,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04061,18,4,650000.0,2025-12-13,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.384729180332174,1,1,Berpotensi Churn,0.99987054,1
DAD-04062,222,1,100000.0,2025-05-23,100000.0,Sambung Hidup Dhuafa,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04063,222,1,100000.0,2025-05-23,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04064,222,1,200000.0,2025-05-23,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999981,1
DAD-04065,222,1,10000.0,2025-05-23,10000.0,Pulihkan Duka Negeri Palestina,Transfer,9.210440366976517,1,1,Berpotensi Churn,0.99999917,1
DAD-04066,222,1,300000.0,2025-05-23,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999726,1
DAD-04067,221,1,100000.0,2025-05-24,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04068,221,1,100000.0,2025-05-24,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
DAD-04069,221,1,100000.0,2025-05-24,100000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999857,1
